total_files,burst_files,total_size,burst_size,total_duration,burst_config_duration,burst_current_duration,burst_pause,burst_config_rate,burst_current_rate,algorithm
12,12,2111794,2111794,4326.517,0,10.000,0,0.0,488.105,AES-CTR
12,12,2117090,2117090,4336.522,0,10.003,0,0.0,488.200,AES-CTR
12,12,2122418,2122418,4346.524,0,10.000,0,0.0,488.302,AES-CTR
12,12,2127682,2127682,4356.537,0,10.011,0,0.0,488.388,AES-CTR
12,12,2132738,2132738,4366.555,0,10.014,0,0.0,488.426,AES-CTR
12,12,2138290,2138290,4376.599,0,10.043,0,0.0,488.573,AES-CTR
12,12,2144546,2144546,4386.648,0,10.047,0,0.0,488.880,AES-CTR
12,12,2150050,2150050,4396.654,0,10.004,0,0.0,489.020,AES-CTR
12,12,2155458,2155458,4406.664,0,10.003,0,0.0,489.136,AES-CTR
12,12,2161042,2161042,4416.684,0,10.014,0,0.0,489.291,AES-CTR
12,12,2166306,2166306,4426.724,0,10.038,0,0.0,489.370,AES-CTR
12,12,2171074,2171074,4437.004,0,10.273,0,0.0,489.311,AES-CTR
12,12,2176418,2176418,4447.007,0,10.001,0,0.0,489.412,AES-CTR
12,12,2181666,2181666,4457.059,0,10.049,0,0.0,489.486,AES-CTR
12,12,2187234,2187234,4467.090,0,10.029,0,0.0,489.633,AES-CTR
12,12,2192914,2192914,4477.130,0,10.038,0,0.0,489.804,AES-CTR
12,12,2198178,2198178,4487.151,0,10.009,0,0.0,489.883,AES-CTR
12,12,2203794,2203794,4497.161,0,10.008,0,0.0,490.041,AES-CTR
12,12,2208754,2208754,4507.182,0,10.018,0,0.0,490.052,AES-CTR
12,12,2214146,2214146,4517.208,0,10.021,0,0.0,490.158,AES-CTR
12,12,2219218,2219218,4527.213,0,10.003,0,0.0,490.195,AES-CTR
12,12,2224354,2224354,4537.233,0,10.013,0,0.0,490.245,AES-CTR
12,12,2229746,2229746,4547.258,0,10.022,0,0.0,490.350,AES-CTR
12,12,2234994,2234994,4557.273,0,10.013,0,0.0,490.424,AES-CTR
12,12,2240514,2240514,4567.288,0,10.014,0,0.0,490.557,AES-CTR
12,12,2245970,2245970,4577.296,0,10.007,0,0.0,490.676,AES-CTR
12,12,2251154,2251154,4587.316,0,10.018,0,0.0,490.734,AES-CTR
12,12,2256850,2256850,4597.349,0,10.031,0,0.0,490.902,AES-CTR
12,12,2262178,2262178,4607.375,0,10.017,0,0.0,490.991,AES-CTR
12,12,2267762,2267762,4617.404,0,10.027,0,0.0,491.134,AES-CTR
12,12,2273106,2273106,4627.456,0,10.050,0,0.0,491.222,AES-CTR
12,12,2277970,2277970,4637.460,0,10.002,0,0.0,491.211,AES-CTR
12,12,2282786,2282786,4647.754,0,10.292,0,0.0,491.159,AES-CTR
12,12,2285490,2285490,4657.776,0,10.020,0,0.0,490.683,AES-CTR
12,12,2291074,2291074,4667.789,0,10.012,0,0.0,490.826,AES-CTR
12,12,2296866,2296866,4677.793,0,10.003,0,0.0,491.015,AES-CTR
12,12,2302770,2302770,4687.799,0,10.004,0,0.0,491.226,AES-CTR
12,12,2307714,2307714,4697.819,0,10.019,0,0.0,491.231,AES-CTR
12,12,2312466,2312466,4707.853,0,10.032,0,0.0,491.193,AES-CTR
12,12,2317666,2317666,4717.871,0,10.013,0,0.0,491.253,AES-CTR
12,12,2322642,2322642,4727.930,0,10.057,0,0.0,491.260,AES-CTR
12,12,2328018,2328018,4737.960,0,10.027,0,0.0,491.355,AES-CTR
12,12,2333266,2333266,4747.990,0,10.029,0,0.0,491.422,AES-CTR
12,12,2338786,2338786,4758.023,0,10.030,0,0.0,491.546,AES-CTR
12,12,2344386,2344386,4768.055,0,10.018,0,0.0,491.686,AES-CTR
12,12,2349682,2349682,4778.073,0,10.007,0,0.0,491.764,AES-CTR
12,12,2354978,2354978,4788.077,0,10.003,0,0.0,491.842,AES-CTR
12,12,2360338,2360338,4798.090,0,10.012,0,0.0,491.933,AES-CTR
12,12,2365906,2365906,4808.128,0,10.035,0,0.0,492.064,AES-CTR
12,12,2371074,2371074,4818.150,0,10.018,0,0.0,492.113,AES-CTR
12,12,2376146,2376146,4828.162,0,10.006,0,0.0,492.143,AES-CTR
12,12,2381506,2381506,4838.174,0,10.011,0,0.0,492.232,AES-CTR
12,12,2386738,2386738,4848.204,0,10.029,0,0.0,492.293,AES-CTR
12,12,2391954,2391954,4858.212,0,10.006,0,0.0,492.353,AES-CTR
12,12,2397106,2397106,4868.265,0,10.050,0,0.0,492.394,AES-CTR
12,12,2402402,2402402,4878.276,0,10.009,0,0.0,492.469,AES-CTR
12,12,2407410,2407410,4889.031,0,10.752,0,0.0,492.411,AES-CTR
12,12,2412674,2412674,4899.034,0,10.002,0,0.0,492.479,AES-CTR
12,12,2418274,2418274,4909.055,0,10.018,0,0.0,492.615,AES-CTR
12,12,2423682,2423682,4919.088,0,10.031,0,0.0,492.710,AES-CTR
12,12,2429010,2429010,4929.104,0,10.014,0,0.0,492.789,AES-CTR
12,12,2434178,2434178,4939.131,0,10.025,0,0.0,492.835,AES-CTR
12,12,2438978,2438978,4949.156,0,10.022,0,0.0,492.807,AES-CTR
12,12,2444082,2444082,4959.184,0,10.025,0,0.0,492.840,AES-CTR
12,12,2449458,2449458,4969.196,0,10.010,0,0.0,492.928,AES-CTR
12,12,2454738,2454738,4979.204,0,10.008,0,0.0,492.998,AES-CTR
12,12,2459954,2459954,4989.251,0,10.045,0,0.0,493.051,AES-CTR
12,12,2465042,2465042,4999.286,0,10.033,0,0.0,493.079,AES-CTR
12,12,2470274,2470274,5009.320,0,10.032,0,0.0,493.136,AES-CTR
12,12,2475394,2475394,5019.339,0,10.018,0,0.0,493.171,AES-CTR
12,12,2480770,2480770,5029.361,0,10.020,0,0.0,493.258,AES-CTR
12,12,2486594,2486594,5039.401,0,10.037,0,0.0,493.431,AES-CTR
12,12,2492018,2492018,5049.440,0,10.038,0,0.0,493.524,AES-CTR
12,12,2497522,2497522,5059.466,0,10.024,0,0.0,493.634,AES-CTR
12,12,2502994,2502994,5069.503,0,10.034,0,0.0,493.736,AES-CTR
12,12,2508642,2508642,5079.511,0,10.006,0,0.0,493.875,AES-CTR
12,12,2514338,2514338,5089.518,0,10.005,0,0.0,494.023,AES-CTR
12,12,2520754,2520754,5099.523,0,10.001,0,0.0,494.312,AES-CTR
12,12,2526274,2526274,5109.565,0,10.041,0,0.0,494.421,AES-CTR
12,12,2528210,2528210,5119.775,0,10.209,0,0.0,493.813,AES-CTR
12,12,2533122,2533122,5129.800,0,10.022,0,0.0,493.805,AES-CTR
12,12,2538786,2538786,5139.833,0,10.031,0,0.0,493.943,AES-CTR
12,12,2545074,2545074,5149.881,0,10.039,0,0.0,494.201,AES-CTR
12,12,2550610,2550610,5159.927,0,10.043,0,0.0,494.311,AES-CTR
12,12,2557378,2557378,5169.934,0,10.006,0,0.0,494.664,AES-CTR
12,12,2564210,2564210,5179.977,0,10.042,0,0.0,495.023,AES-CTR
12,12,2570450,2570450,5189.995,0,10.011,0,0.0,495.270,AES-CTR
12,12,2575042,2575042,5200.012,0,10.016,0,0.0,495.199,AES-CTR
12,12,2580882,2580882,5210.049,0,10.036,0,0.0,495.366,AES-CTR
12,12,2588050,2588050,5220.064,0,10.013,0,0.0,495.789,AES-CTR
12,12,2593378,2593378,5230.096,0,10.028,0,0.0,495.857,AES-CTR
12,12,2598066,2598066,5240.107,0,10.008,0,0.0,495.804,AES-CTR
12,12,2603234,2603234,5250.124,0,10.016,0,0.0,495.842,AES-CTR
12,12,2608642,2608642,5260.170,0,10.044,0,0.0,495.923,AES-CTR
12,12,2613938,2613938,5270.196,0,10.019,0,0.0,495.985,AES-CTR
12,12,2619986,2619986,5280.209,0,10.010,0,0.0,496.190,AES-CTR
12,12,2625298,2625298,5290.217,0,10.007,0,0.0,496.255,AES-CTR
12,12,2630978,2630978,5300.236,0,10.017,0,0.0,496.389,AES-CTR
12,12,2632514,2632514,5313.205,0,12.965,0,0.0,495.466,AES-CTR
12,12,2632706,2632706,5326.702,0,13.496,0,0.0,494.247,AES-CTR
12,12,2632786,2632786,5336.941,0,10.238,0,0.0,493.314,AES-CTR
12,12,2635218,2635218,5351.319,0,10.001,0,0.0,492.443,AES-CTR
12,12,2640466,2640466,5361.358,0,10.038,0,0.0,492.499,AES-CTR
12,12,2645362,2645362,5371.379,0,10.015,0,0.0,492.492,AES-CTR
12,12,2650738,2650738,5381.392,0,10.012,0,0.0,492.575,AES-CTR
12,12,2656146,2656146,5391.409,0,10.008,0,0.0,492.663,AES-CTR
12,12,2661266,2661266,5401.417,0,10.006,0,0.0,492.698,AES-CTR
12,12,2666466,2666466,5411.460,0,10.042,0,0.0,492.744,AES-CTR
12,12,2671458,2671458,5421.507,0,10.044,0,0.0,492.752,AES-CTR
12,12,2676658,2676658,5431.554,0,10.045,0,0.0,492.798,AES-CTR
12,12,2682114,2682114,5441.564,0,10.008,0,0.0,492.894,AES-CTR
12,12,2687154,2687154,5451.585,0,10.018,0,0.0,492.912,AES-CTR
12,12,2692338,2692338,5461.599,0,10.011,0,0.0,492.958,AES-CTR
12,12,2697826,2697826,5471.602,0,10.001,0,0.0,493.060,AES-CTR
12,12,2702786,2702786,5481.618,0,10.013,0,0.0,493.064,AES-CTR
12,12,2707938,2707938,5491.627,0,10.006,0,0.0,493.103,AES-CTR
12,12,2713650,2713650,5501.637,0,10.008,0,0.0,493.244,AES-CTR
12,12,2719138,2719138,5511.664,0,10.026,0,0.0,493.342,AES-CTR
12,12,2724610,2724610,5521.728,0,10.062,0,0.0,493.434,AES-CTR
12,12,2730146,2730146,5531.744,0,10.013,0,0.0,493.542,AES-CTR
12,12,2735490,2735490,5541.752,0,10.005,0,0.0,493.615,AES-CTR
12,12,2740834,2740834,5551.756,0,10.003,0,0.0,493.688,AES-CTR
12,12,2745554,2745554,5561.763,0,10.004,0,0.0,493.648,AES-CTR
12,12,2750754,2750754,5571.800,0,10.035,0,0.0,493.692,AES-CTR
12,12,2756562,2756562,5581.814,0,10.011,0,0.0,493.847,AES-CTR
12,12,2761538,2761538,5591.841,0,10.024,0,0.0,493.851,AES-CTR
12,12,2766930,2766930,5601.872,0,10.027,0,0.0,493.930,AES-CTR
12,12,2772418,2772418,5611.916,0,10.040,0,0.0,494.023,AES-CTR
12,12,2778050,2778050,5621.945,0,10.026,0,0.0,494.144,AES-CTR
12,12,2783618,2783618,5631.949,0,10.001,0,0.0,494.255,AES-CTR
12,12,2789090,2789090,5641.976,0,10.025,0,0.0,494.346,AES-CTR
12,12,2794514,2794514,5652.001,0,10.022,0,0.0,494.429,AES-CTR
12,12,2800018,2800018,5662.015,0,10.012,0,0.0,494.527,AES-CTR
12,12,2805058,2805058,5672.029,0,10.006,0,0.0,494.542,AES-CTR
12,12,2810642,2810642,5682.044,0,10.014,0,0.0,494.653,AES-CTR
12,12,2815554,2815554,5692.050,0,10.001,0,0.0,494.647,AES-CTR
12,12,2821234,2821234,5702.061,0,10.010,0,0.0,494.774,AES-CTR
12,12,2826370,2826370,5712.069,0,10.004,0,0.0,494.807,AES-CTR
12,12,2831442,2831442,5722.089,0,10.018,0,0.0,494.827,AES-CTR
12,12,2836802,2836802,5732.106,0,10.015,0,0.0,494.897,AES-CTR
12,12,2842002,2842002,5742.126,0,10.017,0,0.0,494.939,AES-CTR
12,12,2847042,2847042,5752.174,0,10.046,0,0.0,494.951,AES-CTR
12,12,2852434,2852434,5762.192,0,10.008,0,0.0,495.026,AES-CTR
12,12,2858258,2858258,5772.214,0,10.020,0,0.0,495.175,AES-CTR
12,12,2861986,2861986,5782.400,0,10.184,0,0.0,494.948,AES-CTR
12,12,2862050,2862050,5796.016,0,13.613,0,0.0,493.796,AES-CTR
12,12,2866946,2866946,5806.023,0,10.006,0,0.0,493.788,AES-CTR
12,12,2872066,2872066,5816.035,0,10.010,0,0.0,493.819,AES-CTR
12,12,2877778,2877778,5826.043,0,10.007,0,0.0,493.951,AES-CTR
12,12,2883730,2883730,5836.053,0,10.006,0,0.0,494.123,AES-CTR
12,12,2887666,2887666,5846.084,0,10.030,0,0.0,493.949,AES-CTR
12,12,2891362,2891362,5856.097,0,10.003,0,0.0,493.735,AES-CTR
12,12,2896178,2896178,5866.144,0,10.046,0,0.0,493.711,AES-CTR
12,12,2901186,2901186,5876.156,0,10.009,0,0.0,493.722,AES-CTR
12,12,2906594,2906594,5886.165,0,10.005,0,0.0,493.801,AES-CTR
12,12,2911698,2911698,5896.208,0,10.038,0,0.0,493.825,AES-CTR
12,12,2916962,2916962,5906.213,0,10.001,0,0.0,493.880,AES-CTR
12,12,2922114,2922114,5916.254,0,10.038,0,0.0,493.913,AES-CTR
12,12,2927298,2927298,5926.267,0,10.010,0,0.0,493.953,AES-CTR
12,12,2932962,2932962,5936.272,0,10.004,0,0.0,494.075,AES-CTR
12,12,2939042,2939042,5946.287,0,10.013,0,0.0,494.265,AES-CTR
12,12,2944306,2944306,5956.302,0,10.013,0,0.0,494.318,AES-CTR
12,12,2949170,2949170,5966.324,0,10.021,0,0.0,494.303,AES-CTR
12,12,2954354,2954354,5976.352,0,10.025,0,0.0,494.341,AES-CTR
12,12,2959506,2959506,5986.376,0,10.011,0,0.0,494.374,AES-CTR
12,12,2964498,2964498,5996.392,0,10.013,0,0.0,494.380,AES-CTR
12,12,2969986,2969986,6006.406,0,10.013,0,0.0,494.470,AES-CTR
12,12,2975090,2975090,6016.431,0,10.019,0,0.0,494.494,AES-CTR
12,12,2980338,2980338,6026.477,0,10.044,0,0.0,494.541,AES-CTR
12,12,2985762,2985762,6036.496,0,10.017,0,0.0,494.618,AES-CTR
12,12,2990754,2990754,6046.510,0,10.012,0,0.0,494.625,AES-CTR
12,12,2996258,2996258,6056.522,0,10.010,0,0.0,494.716,AES-CTR
12,12,3001586,3001586,6066.537,0,10.013,0,0.0,494.778,AES-CTR
12,12,3006722,3006722,6076.554,0,10.015,0,0.0,494.807,AES-CTR
12,12,3012194,3012194,6086.560,0,10.003,0,0.0,494.893,AES-CTR
12,12,3017490,3017490,6096.596,0,10.034,0,0.0,494.947,AES-CTR
12,12,3022738,3022738,6106.608,0,10.010,0,0.0,494.995,AES-CTR
12,12,3028034,3028034,6116.660,0,10.051,0,0.0,495.047,AES-CTR
12,12,3033394,3033394,6126.689,0,10.027,0,0.0,495.111,AES-CTR
12,12,3038978,3038978,6136.692,0,10.001,0,0.0,495.214,AES-CTR
12,12,3043858,3043858,6146.701,0,10.007,0,0.0,495.202,AES-CTR
12,12,3049058,3049058,6156.704,0,10.001,0,0.0,495.242,AES-CTR
12,12,3054290,3054290,6166.718,0,10.009,0,0.0,495.286,AES-CTR
12,12,3059410,3059410,6176.729,0,10.009,0,0.0,495.312,AES-CTR
12,12,3064786,3064786,6186.748,0,10.017,0,0.0,495.379,AES-CTR
12,12,3070482,3070482,6196.755,0,10.005,0,0.0,495.498,AES-CTR
12,12,3076578,3076578,6206.780,0,10.023,0,0.0,495.680,AES-CTR
12,12,3079746,3079746,6221.947,0,15.166,0,0.0,494.981,AES-CTR
12,12,3079890,3079890,6232.283,0,10.334,0,0.0,494.183,AES-CTR
12,12,3080882,3080882,6242.303,0,10.018,0,0.0,493.549,AES-CTR
12,12,3086050,3086050,6252.314,0,10.007,0,0.0,493.585,AES-CTR
12,12,3091058,3091058,6262.326,0,10.011,0,0.0,493.596,AES-CTR
12,12,3096898,3096898,6272.345,0,10.017,0,0.0,493.738,AES-CTR
12,12,3101922,3101922,6282.353,0,10.007,0,0.0,493.752,AES-CTR
12,12,3107202,3107202,6292.358,0,10.005,0,0.0,493.806,AES-CTR
12,12,3112594,3112594,6302.377,0,10.013,0,0.0,493.876,AES-CTR
12,12,3117650,3117650,6312.384,0,10.004,0,0.0,493.894,AES-CTR
12,12,3123218,3123218,6322.428,0,10.043,0,0.0,493.990,AES-CTR
12,12,3128338,3128338,6332.444,0,10.009,0,0.0,494.017,AES-CTR
12,12,3133314,3133314,6342.447,0,10.001,0,0.0,494.023,AES-CTR
12,12,3138514,3138514,6352.480,0,10.032,0,0.0,494.061,AES-CTR
12,12,3143970,3143970,6362.510,0,10.028,0,0.0,494.140,AES-CTR
12,12,3149314,3149314,6372.559,0,10.040,0,0.0,494.199,AES-CTR
12,12,3154370,3154370,6382.574,0,10.013,0,0.0,494.216,AES-CTR
12,12,3159842,3159842,6392.616,0,10.038,0,0.0,494.296,AES-CTR
12,12,3165186,3165186,6402.640,0,10.021,0,0.0,494.356,AES-CTR
12,12,3171250,3171250,6412.644,0,10.003,0,0.0,494.531,AES-CTR
12,12,3176370,3176370,6422.669,0,10.023,0,0.0,494.556,AES-CTR
12,12,3181202,3181202,6432.673,0,10.001,0,0.0,494.538,AES-CTR
12,12,3187074,3187074,6442.681,0,10.003,0,0.0,494.681,AES-CTR
12,12,3192290,3192290,6452.703,0,10.020,0,0.0,494.721,AES-CTR
12,12,3197298,3197298,6462.710,0,10.006,0,0.0,494.730,AES-CTR
12,12,3202386,3202386,6472.726,0,10.012,0,0.0,494.751,AES-CTR
12,12,3207650,3207650,6482.728,0,10.001,0,0.0,494.799,AES-CTR
12,12,3212882,3212882,6492.738,0,10.009,0,0.0,494.842,AES-CTR
12,12,3218002,3218002,6502.747,0,10.007,0,0.0,494.868,AES-CTR
12,12,3223394,3223394,6512.752,0,10.004,0,0.0,494.936,AES-CTR
12,12,3228754,3228754,6522.780,0,10.026,0,0.0,494.997,AES-CTR
12,12,3233666,3233666,6532.795,0,10.014,0,0.0,494.990,AES-CTR
12,12,3239682,3239682,6542.809,0,10.013,0,0.0,495.152,AES-CTR
12,12,3245266,3245266,6552.841,0,10.029,0,0.0,495.246,AES-CTR
12,12,3251010,3251010,6562.857,0,10.013,0,0.0,495.365,AES-CTR
12,12,3256418,3256418,6572.888,0,10.027,0,0.0,495.432,AES-CTR
12,12,3262194,3262194,6582.915,0,10.025,0,0.0,495.555,AES-CTR
12,12,3267538,3267538,6592.926,0,10.006,0,0.0,495.613,AES-CTR
12,12,3272994,3272994,6602.962,0,10.033,0,0.0,495.686,AES-CTR
12,12,3278226,3278226,6612.976,0,10.012,0,0.0,495.726,AES-CTR
12,12,3283554,3283554,6622.979,0,10.002,0,0.0,495.782,AES-CTR
12,12,3286594,3286594,6636.293,0,13.311,0,0.0,495.245,AES-CTR
12,12,3286882,3286882,6646.408,0,10.114,0,0.0,494.535,AES-CTR
12,12,3291394,3291394,6656.412,0,10.002,0,0.0,494.470,AES-CTR
12,12,3296594,3296594,6666.428,0,10.014,0,0.0,494.507,AES-CTR
12,12,3301682,3301682,6676.432,0,10.002,0,0.0,494.528,AES-CTR
12,12,3307154,3307154,6686.462,0,10.029,0,0.0,494.604,AES-CTR
12,12,3312754,3312754,6696.517,0,10.052,0,0.0,494.698,AES-CTR
12,12,3317714,3317714,6706.529,0,10.011,0,0.0,494.699,AES-CTR
12,12,3323058,3323058,6716.535,0,10.001,0,0.0,494.758,AES-CTR
12,12,3328962,3328962,6726.543,0,10.006,0,0.0,494.899,AES-CTR
12,12,3334082,3334082,6736.555,0,10.011,0,0.0,494.924,AES-CTR
12,12,3339634,3339634,6746.586,0,10.023,0,0.0,495.011,AES-CTR
12,12,3345266,3345266,6756.611,0,10.022,0,0.0,495.110,AES-CTR
12,12,3351042,3351042,6766.629,0,10.017,0,0.0,495.231,AES-CTR
12,12,3356802,3356802,6776.651,0,10.020,0,0.0,495.348,AES-CTR
12,12,3362274,3362274,6786.673,0,10.020,0,0.0,495.423,AES-CTR
12,12,3367602,3367602,6796.677,0,10.003,0,0.0,495.478,AES-CTR
12,12,3373186,3373186,6806.702,0,10.023,0,0.0,495.568,AES-CTR
12,12,3378322,3378322,6816.718,0,10.013,0,0.0,495.594,AES-CTR
12,12,3384066,3384066,6826.738,0,10.013,0,0.0,495.708,AES-CTR
12,12,3389618,3389618,6836.754,0,10.014,0,0.0,495.793,AES-CTR
12,12,3395874,3395874,6846.775,0,10.017,0,0.0,495.982,AES-CTR
12,12,3401058,3401058,6856.788,0,10.011,0,0.0,496.013,AES-CTR
12,12,3406706,3406706,6866.797,0,10.008,0,0.0,496.113,AES-CTR
12,12,3412610,3412610,6876.826,0,10.028,0,0.0,496.248,AES-CTR
12,12,3417650,3417650,6886.857,0,10.028,0,0.0,496.257,AES-CTR
12,12,3422898,3422898,6896.872,0,10.013,0,0.0,496.297,AES-CTR
12,12,3428674,3428674,6906.882,0,10.006,0,0.0,496.414,AES-CTR
12,12,3433778,3433778,6916.922,0,10.030,0,0.0,496.432,AES-CTR
12,12,3439090,3439090,6926.957,0,10.027,0,0.0,496.479,AES-CTR
12,12,3444658,3444658,6936.985,0,10.024,0,0.0,496.564,AES-CTR
12,12,3449746,3449746,6947.004,0,10.015,0,0.0,496.580,AES-CTR
12,12,3454818,3454818,6957.040,0,10.035,0,0.0,496.593,AES-CTR
12,12,3460514,3460514,6967.068,0,10.027,0,0.0,496.696,AES-CTR
12,12,3465570,3465570,6977.084,0,10.015,0,0.0,496.707,AES-CTR
12,12,3470594,3470594,6987.104,0,10.013,0,0.0,496.714,AES-CTR
12,12,3475794,3475794,6997.129,0,10.024,0,0.0,496.746,AES-CTR
12,12,3481698,3481698,7007.157,0,10.026,0,0.0,496.877,AES-CTR
12,12,3485330,3485330,7017.488,0,10.329,0,0.0,496.663,AES-CTR
12,12,3485554,3485554,7027.530,0,10.041,0,0.0,495.986,AES-CTR
12,12,3485746,3485746,7039.117,0,11.585,0,0.0,495.196,AES-CTR
12,12,3489378,3489378,7049.145,0,10.026,0,0.0,495.007,AES-CTR
12,12,3494786,3494786,7059.150,0,10.003,0,0.0,495.072,AES-CTR
12,12,3499954,3499954,7069.165,0,10.013,0,0.0,495.102,AES-CTR
12,12,3505618,3505618,7079.181,0,10.014,0,0.0,495.201,AES-CTR
12,12,3510866,3510866,7089.203,0,10.017,0,0.0,495.241,AES-CTR
12,12,3516066,3516066,7099.249,0,10.039,0,0.0,495.273,AES-CTR
12,12,3521730,3521730,7109.256,0,10.006,0,0.0,495.372,AES-CTR
12,12,3527378,3527378,7119.268,0,10.010,0,0.0,495.469,AES-CTR
12,12,3532674,3532674,7129.271,0,10.002,0,0.0,495.517,AES-CTR
12,12,3538050,3538050,7139.319,0,10.046,0,0.0,495.572,AES-CTR
12,12,3543234,3543234,7149.368,0,10.047,0,0.0,495.601,AES-CTR
12,12,3548018,3548018,7159.375,0,10.004,0,0.0,495.577,AES-CTR
12,12,3553922,3553922,7169.399,0,10.023,0,0.0,495.707,AES-CTR
12,12,3559026,3559026,7179.414,0,10.013,0,0.0,495.727,AES-CTR
12,12,3564370,3564370,7189.441,0,10.025,0,0.0,495.778,AES-CTR
12,12,3569954,3569954,7199.445,0,10.002,0,0.0,495.865,AES-CTR
12,12,3575058,3575058,7209.449,0,10.002,0,0.0,495.885,AES-CTR
12,12,3580482,3580482,7219.465,0,10.012,0,0.0,495.948,AES-CTR
12,12,3585794,3585794,7229.492,0,10.026,0,0.0,495.995,AES-CTR
12,12,3591394,3591394,7239.506,0,10.012,0,0.0,496.083,AES-CTR
12,12,3596578,3596578,7249.527,0,10.018,0,0.0,496.112,AES-CTR
12,12,3602226,3602226,7259.566,0,10.037,0,0.0,496.204,AES-CTR
12,12,3607810,3607810,7269.588,0,10.011,0,0.0,496.288,AES-CTR
12,12,3613394,3613394,7279.595,0,10.004,0,0.0,496.373,AES-CTR
12,12,3618930,3618930,7289.612,0,10.012,0,0.0,496.450,AES-CTR
12,12,3623714,3623714,7299.616,0,10.003,0,0.0,496.425,AES-CTR
12,12,3629458,3629458,7309.635,0,10.016,0,0.0,496.531,AES-CTR
12,12,3635074,3635074,7319.644,0,10.008,0,0.0,496.619,AES-CTR
12,12,3640034,3640034,7329.673,0,10.022,0,0.0,496.616,AES-CTR
12,12,3650322,3650322,7339.680,0,10.005,0,0.0,497.341,AES-CTR
1,1,10707,10707,10.020,0,10.020,0,0.0,1068.513,AES-CTR
1,1,21859,21859,20.035,0,10.007,0,0.0,1091.055,AES-CTR
2,2,33099,33099,30.046,0,10.009,0,0.0,1101.624,AES-CTR
2,2,44155,44155,40.069,0,10.021,0,0.0,1101.970,AES-CTR
2,2,54843,54843,50.078,0,10.007,0,0.0,1095.149,AES-CTR
2,2,68459,68459,60.087,0,10.006,0,0.0,1139.340,AES-CTR
2,2,83355,83355,70.093,0,10.003,0,0.0,1189.210,AES-CTR
2,2,98411,98411,80.096,0,10.003,0,0.0,1228.657,AES-CTR
2,2,114155,114155,90.104,0,10.006,0,0.0,1266.927,AES-CTR
2,2,129275,129275,100.107,0,10.002,0,0.0,1291.374,AES-CTR
2,2,144299,144299,110.113,0,10.006,0,0.0,1310.458,AES-CTR
2,2,159451,159451,120.117,0,10.002,0,0.0,1327.466,AES-CTR
2,2,174539,174539,130.124,0,10.006,0,0.0,1341.333,AES-CTR
2,2,189707,189707,140.133,0,10.008,0,0.0,1353.765,AES-CTR
2,2,205451,205451,150.141,0,10.007,0,0.0,1368.388,AES-CTR
2,2,220747,220747,160.151,0,10.007,0,0.0,1378.369,AES-CTR
2,2,236379,236379,170.152,0,10.001,0,0.0,1389.219,AES-CTR
2,2,251755,251755,180.156,0,10.001,0,0.0,1397.431,AES-CTR
2,2,266555,266555,190.162,0,10.005,0,0.0,1401.728,AES-CTR
2,2,281803,281803,200.174,0,10.010,0,0.0,1407.787,AES-CTR
2,2,297451,297451,210.176,0,10.000,0,0.0,1415.248,AES-CTR
2,2,312939,312939,220.185,0,10.008,0,0.0,1421.254,AES-CTR
2,2,328555,328555,230.189,0,10.001,0,0.0,1427.330,AES-CTR
2,2,343883,343883,240.196,0,10.006,0,0.0,1431.679,AES-CTR
2,2,359275,359275,250.198,0,10.000,0,0.0,1435.964,AES-CTR
2,2,374395,374395,260.203,0,10.004,0,0.0,1438.856,AES-CTR
2,2,390187,390187,270.214,0,10.010,0,0.0,1443.993,AES-CTR
2,2,405467,405467,280.217,0,10.001,0,0.0,1446.974,AES-CTR
2,2,420923,420923,290.226,0,10.008,0,0.0,1450.329,AES-CTR
2,2,436251,436251,300.231,0,10.004,0,0.0,1453.050,AES-CTR
2,2,451707,451707,310.241,0,10.009,0,0.0,1455.988,AES-CTR
2,2,453531,453531,320.380,0,10.136,0,0.0,1415.603,AES-CTR
2,2,458011,458011,330.390,0,10.009,0,0.0,1386.272,AES-CTR
2,2,473691,473691,340.397,0,10.006,0,0.0,1391.583,AES-CTR
2,2,489291,489291,350.405,0,10.006,0,0.0,1396.359,AES-CTR
2,2,504939,504939,360.414,0,10.008,0,0.0,1400.998,AES-CTR
2,2,520507,520507,370.419,0,10.003,0,0.0,1405.184,AES-CTR
2,2,535771,535771,380.430,0,10.009,0,0.0,1408.332,AES-CTR
2,2,551547,551547,390.438,0,10.007,0,0.0,1412.635,AES-CTR
2,2,566923,566923,400.445,0,10.005,0,0.0,1415.733,AES-CTR
2,2,582363,582363,410.451,0,10.003,0,0.0,1418.836,AES-CTR
2,2,597691,597691,420.459,0,10.007,0,0.0,1421.520,AES-CTR
2,2,613099,613099,430.470,0,10.010,0,0.0,1424.255,AES-CTR
2,2,628347,628347,440.483,0,10.010,0,0.0,1426.496,AES-CTR
2,2,643947,643947,450.494,0,10.009,0,0.0,1429.424,AES-CTR
2,2,659435,659435,460.501,0,10.006,0,0.0,1431.995,AES-CTR
2,2,674571,674571,470.508,0,10.007,0,0.0,1433.707,AES-CTR
2,2,690187,690187,480.519,0,10.006,0,0.0,1436.336,AES-CTR
2,2,705515,705515,490.521,0,10.001,0,0.0,1438.297,AES-CTR
2,2,720795,720795,500.530,0,10.007,0,0.0,1440.063,AES-CTR
3,3,736627,736627,510.533,0,10.000,0,0.0,1442.859,AES-CTR
